Doctor ID,Doctor Name,Years of Experience,PMC Verified,Doctor Image,Type,About,Services,Education and Certification,Specialization,Languages,Experience,Clinic Name,Clinic Address,Clinic Fees,Clinic Schedule,Consultation,Consultation Fees,Consultation Schedule,Medical Center,Center Address,Center Fees,Center Schedule,Page Url
12609,Fahad Munir,3 Year(s),Yes,https://www.shifaam.com/doctors/lahore/general-physician/fahad-munir-12609/uploads/profile-images/1678975347-doctor.jpeg,General Physician,"Fahad Munir is a well-reputed and an experienced General Physician. He is currently available at  on the given timings. He also provides Online Video Consultations on
                                     Shifaam Virtual Clinic for Rs.100","Respiratory Infection Including Pneumonia
Common Cold
Flu
Bronchiectasis
Digestive Problems
(gastroenteritis)
Acid Reflux
Irritable Bowel Syndrome (ibs)
Constipation
Acne
Eczemas
Psoriasis
Skin Infections
Back Pain
Arthritis
Injuries To Bones, Joints, And Muscles
Cardiovascular Disease Managment
Hypertension
High Cholesterol Management
Heart Diseases
Mental Health Conditions
Anxiety, Depression
Chronic Diseases
Diabetes
Asthma
Copd,
All Types Of Kidney Disease Treatment",MBBS -  University of Health Sciences Lahore ,General Physician,"Urdu
Punjabi

English","2020 - 2022, Medical Officer, District Health Athoririty Sargodha ",,,,,Online Video Consultation,Rs.100,"Monday

                                            
03:00 PM - 10:00 PM

                                        
Tuesday

                                            
03:00 PM - 10:00 PM

                                        
Wednesday

                                            
03:00 PM - 10:00 PM

                                        
Thursday

                                            
03:00 PM - 10:00 PM

                                        
Friday

                                            
03:00 PM - 10:00 PM

                                        
Saturday

                                            
03:00 PM - 10:00 PM

                                        
Sunday

                                            
03:00 PM - 10:00 PM",,,,,https://www.shifaam.com/doctors/lahore/general-physician/fahad-munir-12609
12353,Dr Govinda Gul,N/A,No,https://www.shifaam.com/doctors/karachi/physiotherapist/dr-govinda-gul-12353/uploads/profile-images/1661167325-doctor.jpeg,Physiotherapist,"Dr Govinda Gul is one of the top certified Physiotherapist in Karachi, having a degree of DPT Currently, he is practicing at K-Health Care Hospital. Dr Govinda Gul has advanced medical expertise in his field.",,DPT - DOW UNIV.OF H.SCIENCES KHI,Physiotherapist,"English
Urdu",,,,,,Online Video Consultation,Rs.2000,"Monday

                                            
04:00 PM - 08:00 PM

                                        
Tuesday

                                            
04:00 PM - 08:00 PM

                                        
Wednesday

                                            
04:00 PM - 08:00 PM

                                        
Thursday

                                            
04:00 PM - 08:00 PM

                                        
Friday

                                            
04:00 PM - 08:00 PM

                                        
Saturday

                                            
04:00 PM - 08:00 PM",,,,,https://www.shifaam.com/doctors/karachi/physiotherapist/dr-govinda-gul-12353
12355,Dr Fawad Hafeez Qazi,N/A,No,https://www.shifaam.com/doctors/karachi/physiotherapist/dr-fawad-hafeez-qazi-12355/uploads/profile-images/1661256769-doctor.jpeg,Physiotherapist,"Dr Fawad Hafeez Qazi is one of the top certified Physiotherapist in Karachi, having a degree of DPT Currently, He is practicing at K-Health Care Hospital. Dr Fawad Hafeez Qazi has advanced medical expertise in his field.","Physiotherapy For Different Problem Like Neck Pain
Back Pain, Oa , Ra , Sciatica,
Bells Palsy, Stroke, Cp Child,
Frozen Shoulder, Muscle Weakness",DPT - Karachi University,Physiotherapist,"English
Urdu",,,,,,Online Video Consultation,Rs.2000,"Monday

                                            
06:00 PM - 08:00 PM

                                        
Tuesday

                                            
06:00 PM - 08:00 PM

                                        
Wednesday

                                            
06:00 PM - 08:00 PM

                                        
Thursday

                                            
06:00 PM - 08:00 PM

                                        
Friday

                                            
06:00 PM - 08:00 PM

                                        
Saturday

                                            
06:00 PM - 08:00 PM",,,,,https://www.shifaam.com/doctors/karachi/physiotherapist/dr-fawad-hafeez-qazi-12355
12582,Dr. Ashfaque Ahmed,N/A,Yes,https://www.shifaam.com/doctors/karachi/general-surgeon/dr-ashfaque-ahmed-12582/uploads/profile-images/1676980836-doctor.jpeg,General Surgeon,Dr. Ashfaque Ahmed is a well-reputed and an experienced General Surgeon. He is currently available at Anum Hospital on the given timings.,"Abdominal Surgery
Colposcopy
Fistula
General Surgery
Thyroid Surgery",,General Surgeon,"Urdu
English",,,,,,,,,,,,,https://www.shifaam.com/doctors/karachi/general-surgeon/dr-ashfaque-ahmed-12582
12336,Dr Subas Ali,N/A,Yes,https://www.shifaam.com/doctors/karachi/surgeon-general-surgeon/dr-subas-ali-12336/uploads/profile-images/1660583051-doctor.jpeg,Surgeon / General Surgeon,"Dr Subas Ali is a well-reputed and an experienced Surgeon / General Surgeon. She is currently available at K-Health Care Hospital on the given timings. She also provides Online Video Consultations on
                                     Shifaam Virtual Clinic for Rs.1000","Diagnostic And Operative Laparoscopy
Laparoscopic Hernia Repair
Bariatric Surgery
Parotid Surgery
Laparoscopic Tubal Ligation
Diabetic Foot
Endoscopic Thyroid Surgery",FCPS - College of Physicians and Surgeons Pakistan,Surgeon / General Surgeon,"Urdu
English",,,,,,Online Video Consultation,Rs.1000,"Wednesday

                                            
03:30 AM - 05:00 PM

                                        
Saturday

                                            
03:30 PM - 05:00 PM",,,,,https://www.shifaam.com/doctors/karachi/surgeon-general-surgeon/dr-subas-ali-12336
12337,Dr Farhan Mir Shaikh,N/A,Yes,https://www.shifaam.com/doctors/karachi/dermatologist/dr-farhan-mir-shaikh-12337/uploads/profile-images/1660655625-doctor.jpeg,Dermatologist,"Dr Farhan Mir Shaikh is one of the top certified Dermatologist in Karachi, having a degree of MBBS. Currently, he is practicing at K-Health Care Hospital. Dr Farhan Mir Shaikh has advanced medical expertise in Dermatology.","Whitening Injections
Microneedling
Acne Scar Treatment
Chemical Peeling
Removal Of Moles & Warts
Co2 Fractional Laser
Chemical Peeling
Removal Of Moles & Warts","M.B.,B.S. ( BASIC MEDICAL QUALIFICATION ) - LIAQUAT UNIV. JAMSHORO",Dermatologist,"English
Urdu",,,,,,Online Video Consultation,Rs.2000,"Monday

                                            
01:30 PM - 02:30 PM

                                        
Tuesday

                                            
01:30 PM - 02:30 PM

                                        
Wednesday

                                            
01:30 PM - 02:30 PM

                                        
Thursday

                                            
01:30 PM - 02:30 PM

                                        
Friday

                                            
11:30 AM - 01:00 PM",,,,,https://www.shifaam.com/doctors/karachi/dermatologist/dr-farhan-mir-shaikh-12337
12415,Dr Suraiya Hirani,6 Year(s),Yes,https://www.shifaam.com/doctors/karachi/dentist/dr-suraiya-hirani-12415/uploads/profile-images/1665489991-doctor.jpeg,Dentist,"I am Dr. Suraiya Hirani, currently working as an Associate Dentist at Dr. Kaleem's Dental Surgery in Children's Hospital Karachi since 2016. I wrote a couple of Articles for leading local and international journals. Other than my Professional background, I always try to serve and give back to the community to the best of my ability.","Dental Consultation
Scaling And Polishing
Deep Curettage
Tooth Whitening
Metallic Filling
Tooth Colored Filling
Laser Filling
Root Canal Treatment
Crown And Bridge Fabrication
Tooth Extraction
Complete Denture
Partial Denture
Dental Implants Placement
Fluoride Treatment
Dental Sealants
Dental Braces","BDS - Jinnah Medical and Dental College
MSc - Dow University of Health Sciences (DUHS)",Dentist,"Urdu
Gujrati
English","2016 - Present, Dentist, Dr Kaleem's Dental Surgery",,,,,Online Video Consultation,Rs.1000,"Monday

                                            
12:30 PM - 05:30 PM

                                        
Tuesday

                                            
12:30 PM - 05:30 PM

                                        
Thursday

                                            
12:30 PM - 05:30 PM

                                        
Saturday

                                            
12:30 PM - 05:30 PM",,,,,https://www.shifaam.com/doctors/karachi/dentist/dr-suraiya-hirani-12415
12187,Dr. Erum Saleem Bawani,N/A,Yes,https://www.shifaam.com/doctors/karachi/gynaecologist/dr-erum-saleem-bawani-12187/uploads/profile-images/1653405861-doctor.jpeg,Gynaecologist,"Dr. Erum Saleem is one of the top certified Gynecologists in Karachi, having the degrees of FCPS (OBGYN), and MBBS. Currently, she is practicing at Usman Memorial Hospital. Dr. Erum Saleem has advanced medical expertise in gynecology.","Ovarian Cysts & Tumours Surgeries
Infertility Treatment
Normal & Abnormal Pregnancies
C-section Normal Delivery
Lower Abdominal Pain Management
Clinical Breast Examination
Tvs And Obstetrical Ultrasound
Infertility Treatment
Hormone Disorders Treatment
Normal & Abnormal Pregnancies
Normal Delivery
C-section Normal Delivery","M.B.B.S. - University of Karachi
F.C.P.S. - College of Physicians and Surgeons Pakistan",Gynaecologist,"Urdu
English",,,,,,Online Video Consultation,Rs.800,"Tuesday

                                            
12:00 PM - 02:00 PM

                                        
Saturday

                                            
12:00 PM - 02:00 PM",,,,,https://www.shifaam.com/doctors/karachi/gynaecologist/dr-erum-saleem-bawani-12187
12452,Amna Naved Siddiqui,1 Year(s),Yes,https://www.shifaam.com/doctors/karachi/psychologist/amna-naved-siddiqui-12452/uploads/profile-images/1676446395-doctor.jpeg,Psychologist,"Not only am I a Masters's graduate in Clinical Psychology, but I am also a strong advocate for Mental Health and have been working with adolescents for the past 3 years dealing with various issues including anxiety, depression, trauma, and relationship & behavioral issues. Over the years, I have also worked with a variety of age groups providing both individual and group therapy. Providing a safe space for all individuals, where they can freely express their emotions and thoughts is of 
foremost importance to me. Based on the individual's specific needs, I prefer using an eclectic approach - using relevant techniques from Art Therapy, CBT, Humanistic Psychology, ABA, and so forth.","Depression
Anxiety
Relationship Issues
Couples Counselling/marital Issues
Trauma
Childhood Trauma Complex Trauma, Incidental Trauma
Physical Abuse/ Emotional Abuse
Sexual Abuse
Self Worth And Confidence Issues
Anger Management And Aggression
Personality Disorders
Obsessive Compulsive Disorder
Autism And Adhd
Sexual Issues
Life Transition And Adjustment  Issues",Clinical Psychology - M.S.,Psychologist,"Urdu
English","2022 - Present, Clinical Psychologist, House Of Pebbles",,,,,Online Video Consultation,Rs.1500,"Monday

                                            
04:00 PM - 06:00 PM

                                        
Thursday

                                            
04:00 PM - 06:00 PM

                                        
Friday

                                            
03:00 PM - 06:00 PM",,,,,https://www.shifaam.com/doctors/karachi/psychologist/amna-naved-siddiqui-12452
12159,Dr Afreena Qureshi,6 Year(s),Yes,https://www.shifaam.com/doctors/karachi/Paediatrician/dr-afreena-qureshi-12159/uploads/profile-images/1652199750-doctor.jpeg,Paediatrician,Dr. Afreena Qureshi is one of the best Paediatricians in Karachi. Not only does she have a number of certifications including M.B.B.S. and F.C.P.S. (Pediatrics) but She also has 7 years of experience in her field.,"Abdomen Diseases In Children
Asthma In Children
Allergy In Children
Chicken Pox
Cerebral Palsy (cp)
Diahrrea
Down Syndrome
Eating Problems In Children
Fever In Children
Growth Problem In Children
Hemophilias
Hepatitis A
Hepatobiliary Disease
Hypothyrodism
Idiopathic Thrombocytopenic Purpura (itp)
Colic
Monitoring Nutrition And Growth","M.B.B.S. - Liaquat University of Medical and Health Sciences
F.C.P.S. - College of Physicians and Surgeons Pakistan",Paediatrician,"English
Urdu","2022 - Present, Paediatrician, Hussain Lakhani Hospital
2022 - Present, Paediatrician, Sambros Hospital
2022 - 2022, Clinical Associate in Paeds Medicine, Omi
2019 - 2020, FCPS Trainee, The Children Hospital, Pims, Islamabad
2016 - 2019, FCPS Trainee, National Institute Of Child Health (nich)",,,,,Online Video Consultation,Rs.500,"Monday

                                            
10:00 AM - 10:00 PM

                                        
Tuesday

                                            
10:00 AM - 10:00 PM

                                        
Wednesday

                                            
10:00 AM - 10:00 PM

                                        
Thursday

                                            
10:00 AM - 10:00 PM

                                        
Friday

                                            
03:00 PM - 10:00 PM

                                        
Saturday

                                            
10:00 AM - 10:00 PM

                                        
Sunday

                                            
10:00 AM - 10:00 PM",,,,,https://www.shifaam.com/doctors/karachi/Paediatrician/dr-afreena-qureshi-12159
12356,Dr OM Parkash,N/A,No,https://www.shifaam.com/doctors/karachi/physiotherapist/dr-om-parkash-12356/uploads/profile-images/1661257604-doctor.jpeg,Physiotherapist,"Dr OM Parkash is one of the top certified Physiotherapist in Karachi, having a degree of DPT Currently, He is practicing at K-Health Care Hospital. Dr OM Parkash has advanced medical expertise in his field.","Physiotherapy For Different Problem Like Neck Pain
Back Pain, Oa , Ra , Sciatica, Bells Palsy, Stroke
Cp Child, Frozen Shoulder, Muscle Weakness",DPT - DOW UNIV.OF H.SCIENCES KHI,Physiotherapist,"English
Urdu",,,,,,Online Video Consultation,Rs.2000,"Monday

                                            
04:00 PM - 09:00 PM

                                        
Tuesday

                                            
04:00 PM - 09:00 PM

                                        
Wednesday

                                            
04:00 PM - 09:00 PM

                                        
Thursday

                                            
04:00 PM - 09:00 PM

                                        
Friday

                                            
04:00 PM - 09:00 PM

                                        
Saturday

                                            
04:00 PM - 09:00 PM",,,,,https://www.shifaam.com/doctors/karachi/physiotherapist/dr-om-parkash-12356
12036,Muhammad Danial Sohail,13 Year(s),No,https://www.shifaam.com/doctors/lahore/psychologist/muhammad-danial-sohail-12036/uploads/profile-images/1644335509-doctor.jpeg,Psychologist,"Mr. Muhammad Danial Sohail is a highly qualified Psychologist and Counselor with a number of certifications including M.Phil.(Pb), C.M.T.F. (Sri- Lanka), C.T.O.F. (UK), and C.L.D.P. (UAE). Mr. Danial Sohail has extensive experience of 12 years in this field.","Anxiety Disorders
Bruxism
Concentration Problems
Depression
Early Parenting Issues
Emotional Outbursts
Family Problems
Hypertension
Marital Conflict
Panic Disorder
Phobias
Sleep Disorder
Social Phobia
Stammering","M.Phil. (Psy) - University of the Punjab, Pakistan
C.L.D.P. (UAE) - The Emirates Centre for Strategic Studies and Research, Abu Dhabi, UAE
C.M.T.F. (Sri Lanka) - MAS Thulhiriya, Sri Lanka
C.T.O.F. (UK) - British Council, United Kingdom","Counselor
Mental Health Professional
Therapist
Psychologist","Urdu
Punjabi

English","2010 - Present, Consultant Psychologist,  Loh-ho-qalam Center For Psychological Counseling",,,,,Online Video Consultation,Rs.2000,"Monday

                                            
06:00 PM - 10:00 PM

                                        
Tuesday

                                            
06:00 PM - 10:00 PM

                                        
Wednesday

                                            
06:00 PM - 10:00 PM

                                        
Thursday

                                            
06:00 PM - 10:00 PM

                                        
Friday

                                            
06:00 PM - 10:00 PM

                                        
Saturday

                                            
06:00 PM - 10:00 PM",,,,,https://www.shifaam.com/doctors/lahore/psychologist/muhammad-danial-sohail-12036
12035,Hafsa Malik,2 Year(s),No,https://www.shifaam.com/doctors/lahore/dietition-digestion-issues/hafsa-malik-12035/uploads/profile-images/1645264973-doctor.jpeg,Dietition & Digestion Issues,"""I'm a Nutritionist with experience of creating individualized meal plans and building healthy eating regime. I specialize in weight-related problems, lifestyle coaching, and various diseases.
I worked at Sir Gangaram Hospital for clinical training and Punjab Food Authority as a Nutritionist, the exposure helping me to get more experience regarding my field.
If you're looking for a way to fall into good eating habits without a restrictive and hard diet, I'm here to help.","Weight-related Problems
Lifestyle Coaching
Diabetes
Pcos
Cardiovascular Disease
Hormonal Imbalance
Lactose Intolerance
Celiac Disease
Dietary Disorders
Renal Disease
Hypertension / High Blood Pressure
Weight Gain & Weight Loss
Anemia Management
1-7 Day Meal Plans With Advice And Explanation","DOCTOR OF DIET & NUTRITION SCIENCES - UNIVERSITY OF LAHORE, LAHORE",Dietition & Digestion Issues,"Urdu
English","2021 - 2021, Nutrition Intern, Punjab Food Authority, Lahore
2021 - 2021, Research Internee, Halal Research Council, Vehari
2021 - 2021, Career-Prep Fellow, Amal Academy, Lahore
2020 - 2020, Internee Dietitian, Govt. Teaching Hospital Shahdra, Lahore ",,,,,Online Video Consultation,Rs.500,"Friday

                                            
03:30 PM - 06:30 PM

                                        
Saturday

                                            
03:30 PM - 06:30 PM

                                        
Sunday

                                            
03:30 PM - 06:30 PM",,,,,https://www.shifaam.com/doctors/lahore/dietition-digestion-issues/hafsa-malik-12035
12371,Dr Qamer Jahan,53 Year(s),Yes,https://www.shifaam.com/doctors/karachi/Paediatrician/dr-qamer-jahan-12371/uploads/profile-images/1662126977-doctor.jpeg,Paediatrician,"Dr. Qamer Jehan is one of the top certified Pediatricians in Karachi, having degrees in MCPS, and MBBS. Currently, she is practicing at Mumtaz Hospital. Dr. Qamer Jehan has advanced medical expertise in Paediatrics.","Allergy Treatment
Chicken Pox
Child Nutrition Care
Eating Problems In Children
Indoor Neonatal Care","M.B.B.S. - University of Karachi
M.C.P.S. Paediatrics - College of Physicians and Surgeons Pakistan",Paediatrician,"Urdu
English"," - Present, Paediatrician, Mumtaz Hospital (block K North Nazimabad Town, Karachi)",,,,,Online Video Consultation,Rs.900,"Monday

                                            
06:00 PM - 07:30 PM

                                        
Tuesday

                                            
06:00 PM - 07:30 PM

                                        
Wednesday

                                            
06:00 PM - 07:30 PM

                                        
Thursday

                                            
06:00 PM - 07:30 PM

                                        
Friday

                                            
06:00 PM - 07:30 PM

                                        
Saturday

                                            
06:00 PM - 07:30 PM",,,,,https://www.shifaam.com/doctors/karachi/Paediatrician/dr-qamer-jahan-12371
12058,Shah nawaz,2 Year(s),Yes,https://www.shifaam.com/doctors/multan/general-physician/shah-nawaz-12058/uploads/profile-images/1646220335-doctor.jpeg,General Physician,""" Dr. Shah Nawaz is working as a Medical Officer & General Physician in Faisal Hospital, Multan. He has experience in Managing Medical Ailments and serious life-threatening diseases and treats them accordingly. ""","General Physician
Htn
Dm
Fever, General Consultation
General Health Checkup",M.B.B.S. - University of Health Sciences Lahore,General Physician,"English
Urdu","2020 - Present, General Physician, Faisal Hospital, Multan",,,,,Online Video Consultation,Rs.500,"Monday

                                            
09:00 AM - 11:00 PM

                                        
Tuesday

                                            
09:00 AM - 11:00 PM

                                        
Wednesday

                                            
09:00 AM - 11:00 PM

                                        
Thursday

                                            
09:00 AM - 11:00 PM

                                        
Friday

                                            
09:00 AM - 11:00 PM

                                        
Saturday

                                            
09:00 AM - 11:00 PM

                                        
Sunday

                                            
09:00 AM - 11:00 PM",,,,,https://www.shifaam.com/doctors/multan/general-physician/shah-nawaz-12058
12387,Ramsha Waleed,4 Year(s),No,https://www.shifaam.com/doctors/faisalabad/psychotherapist/ramsha-waleed-12387/uploads/profile-images/1663756316-doctor.jpeg,Mental Health Professional,"A life coach helps people cope with their issues and bear the hardships of life with patience and courage and live their lives with strong will-power to beat the negative urges and thoughts coming in their way of success. I
strongly believe, we can do whatever we want with strong will and dedication.","Personal Grooming
Personal Grooming  & Psychological Testing
Adolescent Behavioral Issues & Anger Management
Anxiety And Stress Disorder
Behavioral Therapy & Breakup Counselling
Child And Adolescent
Behavioral Issues & Childhood Trauma
Depressive Disorders
Educational & Existential Problems
Group & Individual Psychotherapy
Insomnia
Learning Problems
Marital Psychotherapy
Obsessive-compulsive And Related Disorders
Ocd
Parent-child Relational Conflicts
Personality/ Iq Assessment
Sexual Harassment Counselling
Somatic Symptom And Related Disorders
Speech And Language Therapy
Weight Loss
Workshops And Training Sessions","BS Applied Psychology - Virtual University Pakistan
Advanced Diploma in CBT - Alison
Child Psychology - Managing Development - Alison",Mental Health Professional,"Urdu
Punjabi

English","2022 - 2022, Clinical Psychologist, Ehsas Poly Foundation
2018 - 2020, Mental Health Professional, Prime Care Hospital",,,,,Online Video Consultation,Rs.500,"Monday

                                            
12:00 PM - 10:00 PM

                                        
Tuesday

                                            
12:00 PM - 10:00 PM

                                        
Wednesday

                                            
12:00 PM - 10:00 PM

                                        
Thursday

                                            
12:00 PM - 10:00 PM

                                        
Friday

                                            
12:00 PM - 10:00 PM

                                        
Saturday

                                            
12:00 PM - 10:00 PM

                                        
Sunday

                                            
12:00 PM - 10:00 PM",,,,,https://www.shifaam.com/doctors/faisalabad/psychotherapist/ramsha-waleed-12387
12207,Prof. Dr. Ayoub Musani,N/A,Yes,https://www.shifaam.com/doctors/karachi/ent-surgeon/prof-dr-ayoub-musani-12207/uploads/profile-images/male-doctor-avatar.jpeg,ENT Surgeon,"Dr. Ayub Musani is one of the top certified Ear, Nose, and Throat Specialists in Karachi, having the degrees of FCPS, DLO, and MBBS. Currently, he is practicing at Usman Memorial Hospital. Dr. Ayub Musani has advanced medical expertise.","Swimmer Ear Treatment
Audiology Testing
Laryngoscopy
Myringotomy
Head And Neck Infections Treatment
Complete Hearing Examination
Nasal Endoscopy
Sleep Medicine For Sleep Apnea","M.B.B.S. - University of Karachi
D.L.O. - University Of Karachi
FCPS - College of Physicians & Surgeons Pakistan",Ent Surgeon,"Urdu
English",,,,,,Online Video Consultation,Rs.1100,"Monday

                                            
06:00 PM - 07:00 PM

                                        
Wednesday

                                            
06:00 PM - 07:00 PM

                                        
Friday

                                            
06:00 PM - 07:00 PM",,,,,https://www.shifaam.com/doctors/karachi/ent-surgeon/prof-dr-ayoub-musani-12207
12191,Dr. Adeel Ahmed,N/A,Yes,https://www.shifaam.com/doctors/karachi/gastroenterologist/dr-adeel-ahmed-12191/uploads/profile-images/1653329122-doctor.jpeg,Gastroenterologist,"Dr. Adeel Ahmed is one of the top certified Gastroenterologist in Karachi, having the degrees of MBBS, FCPS. Currently, he is practicing at Holy Family Hospital (Karachi).Dr. Adeel Ahmed has advance medical expertise in gastroenterology and is providing the following services: gastric issues, ulcer, diarrhea, pancreatic disease, gastrointestinal diseases, bowel problems, reflex esophagitis, endoscopic surveillance, surgical procedures related to abdomen, chronic inflammation of the gastric tract, salivary glands, epiglottis, stomach, rectum, anus, esophagus and main intestine cavity","Colonoscopy
Proctoscopy
Sigmoidoscopy
Diagnostic Colonoscopy
Endoscopic Argon Plasma Coagulation
Achalasia Dilation
Mrcp
Endoscopic Clipping
Upper Therapeutic Gastrointestinal Endoscopy
Endoscopic Guided Ultrasound
Liver Biopsy
Therapeutic Colonoscopy
Endoscopic Sclerotherapy
Endoscopic Luminal Stent Placement","M.B.,B.S. ( BASIC MEDICAL QUALIFICATION ) - KARACHI UNIVERSITY
F.C.P.S. ( GASTROENTEROLOGY ) - COLL.OF PHYSICIANS & SURGEONS PAKISTAN",Gastroenterologist,"English
Urdu",,,,,,Online Video Consultation,Rs.800,"Monday

                                            
04:30 PM - 05:30 PM

                                        
Thursday

                                            
04:30 PM - 05:30 PM

                                        
Saturday

                                            
04:30 PM - 05:30 PM",,,,,https://www.shifaam.com/doctors/karachi/gastroenterologist/dr-adeel-ahmed-12191
12060,Dr. Farida Ahmed,40 Year(s),Yes,https://www.shifaam.com/doctors/islamabad/dermatologist/dr-farida-ahmed-12060/uploads/profile-images/1646315173-doctor.jpeg,Dermatologist,"Dr. Farida Ahmad (Former Head Of Department) ALLERGY Centre NIH Islamabad, has 39 years of experience, working as a Dermatologist and Allergist. She is also a Public Health Physician with a degree of Masters in Public Health and Mphil. She has expertise in dealing with cases of Allergy Asthma, Allergic.","Fine Needle Aspiration Cytology
Allergy Asthma
Allergic Rhinitis/conunctivitis
Allergies
Urticaria
Angioedema
Dermographism
Psoriasis
Eczemas
Vitiligo
Scabies, Acne, Seborrhic & Dermatitis
Atopic Eczema, Dishydersis, Lichen
Simplex Chronicus, Lichen Planus
Bacterial/viral/fungal Infection (face Body Scalp)
Nail Problems
Chemical Peels For Melasma
Microneedling, Mesotherapy
Cryotherpay
Cosmetic Surgeon
Plastic Surgeon","M.B.B.S. - PESHAWAR UNIVERSITY
DIPLOMA IN DERMATOLOGY - THAILAND","Allergist
Dermatologist","Urdu
English","1983 - 2016, Head of Department (Allergy Centre), National Institute Of Health, Islamabad
2016 - Present, Dermatologist / Allergist, Mariam Habib Skin And Aesthetic Clinic",Mariam Habib Skin and Aesthetic Clinic,"House no 33,Street 128,G-13/4, Islamabad",Rs.2000,"Monday

                                            
12:00 PM - 09:00 PM

                                            
Tuesday

                                            
12:00 PM - 09:00 PM

                                            
Wednesday

                                            
12:00 PM - 09:00 PM

                                            
Thursday

                                            
12:00 PM - 09:00 PM

                                            
Friday

                                            
12:00 PM - 09:00 PM

                                            
Saturday

                                            
12:00 PM - 09:00 PM

                                            
Sunday

                                            
12:00 PM - 09:00 PM",Online Video Consultation,Rs.1500,"Monday

                                            
12:00 PM - 10:00 PM

                                        
Tuesday

                                            
12:00 PM - 10:00 PM

                                        
Wednesday

                                            
12:00 PM - 09:00 PM

                                        
Thursday

                                            
12:00 PM - 09:00 PM

                                        
Friday

                                            
12:00 PM - 09:00 PM

                                        
Saturday

                                            
12:00 PM - 09:00 PM

                                        
Sunday

                                            
12:00 PM - 09:00 PM",,,,,https://www.shifaam.com/doctors/islamabad/dermatologist/dr-farida-ahmed-12060
12009,Dr Abdullah Siddiqui,5 Year(s),Yes,https://www.shifaam.com/doctors/lahore/diabetologist/dr-abdullah-siddiqui-12009/uploads/profile-images/1641302243-doctor.jpeg,Diabetologist,"Dr.Abdullah Siddiqui is Graduated from Allama Iqbal Medical College, He Completed his  Training in Internal Medicine From Texas Tech University and his fellowship in Diabetes, Endocrinology, and Metabolism from the University of California Los Angeles. He is American Board Certified. He has served as Assistant Professor at the University of Texas and University of California as well","Endocrinology
Diabetes , Endocrinology And Metabolism
Thyroid , Hormones And Infertility Specialist
Consultant Diabetes
Hormones And Metabolism","M,B,B,S - Allama Iqbal Medical College
M,D - Texas Tech University , California , Los Angeles
Fellowship - University Of California Los Angeles","Diabetologist
Endocrinologist
Internal Medicine","Urdu
English","2020 - Present, Assistant Professor, University Of California Riverside
2017 - 2018, Assistant Professor, University Of Texas San Antonio",,,,,Online Video Consultation,Rs.1000,"Monday

                                            
10:00 AM - 10:00 PM

                                        
Tuesday

                                            
10:00 AM - 10:00 PM

                                        
Wednesday

                                            
10:00 AM - 10:00 PM

                                        
Thursday

                                            
10:00 AM - 10:00 PM

                                        
Friday

                                            
10:00 AM - 10:00 PM

                                        
Saturday

                                            
10:00 AM - 10:00 PM

                                        
Sunday

                                            
10:00 AM - 10:00 PM",,,,,https://www.shifaam.com/doctors/lahore/diabetologist/dr-abdullah-siddiqui-12009
12034,Shahid Siddique,9 Year(s),Yes,https://www.shifaam.com/doctors/sargodha/cardiologist/shahid-siddique-12034/uploads/profile-images/1644143304-doctor.jpeg,Cardiologist,I have done MBBS from top medical college of Pakistan and FCPS training at the best hospitals ie. Mayo hospital and Punjab Institute of Cardiology. My mission is healthy life without discrimination. You can contact me online or physically at the address given. I invite you towards a healthy life.,"Blood Pressure
Cholestrol
Diabetes
Chest Problems
Heart Diseases
Shortness Of Breath","M.B.,B.S. - King Edward Medical University
FCPS I, - College of Physicians & Surgeons, Lahore
IMM - College of Physicians & Surgeons, Lahore",Cardiologist,"Urdu
Punjabi

English","2013 - 2014, House Job, Lady Willingdon And Mayo Hospital Lahore
2015 - 2017, FCPS-II, General Medicine, Mayo Hospital Lahore
2017 - 2020, Cardiology, Punjab Institute Of Cardiology, Lahore",Al-Buruj Clinic,41 MAIN STREET SHARIF COLONY PAF ROAD SARGODHA,Rs.700,"Monday

                                            
08:00 AM - 08:00 PM

                                            
Tuesday

                                            
08:00 AM - 08:00 PM

                                            
Wednesday

                                            
08:00 AM - 08:00 PM",Online Video Consultation,Rs.500,"Monday

                                            
08:00 AM - 08:00 PM

                                        
Tuesday

                                            
08:00 AM - 08:00 PM

                                        
Wednesday

                                            
08:00 AM - 08:00 PM

                                        
Thursday

                                            
08:00 AM - 08:00 PM

                                        
Friday

                                            
08:00 AM - 08:00 PM

                                        
Saturday

                                            
08:00 AM - 08:00 PM

                                        
Sunday

                                            
08:00 AM - 08:00 PM",,,,,https://www.shifaam.com/doctors/sargodha/cardiologist/shahid-siddique-12034
